chr,start,stop
NW_022145610.1,24430345,24433035
NW_022145610.1,24434643,24456164
NW_022145610.1,24460824,24481349
NW_022145610.1,24482319,24502566
NW_022145610.1,24503911,24510094
NW_022145610.1,24511503,24525615
NW_022145610.1,24531872,24533330
NW_022145610.1,24534003,24541775
NW_022145610.1,24546710,24548272
NW_022145610.1,24561268,24564028
NW_022145610.1,24567677,24584345
NW_022145610.1,24589327,24590722
NW_022145610.1,24593783,24598848
NW_022145610.1,24598886,24604475
NW_022145610.1,24610531,24648056
NW_022145610.1,24699600,24724093
NW_022145610.1,24731946,24790458
NW_022145610.1,24800378,24802523
NW_022145610.1,24805572,24808205
NW_022145610.1,24844140,24870001
NW_022145610.1,24934842,24974689
NW_022145610.1,24978070,24985343
NW_022145610.1,24986355,25009286
NW_022145610.1,25013711,25034210
NW_022145610.1,25048015,25054719
NW_022145610.1,25065347,25079871
NW_022145610.1,25085433,25099848
NW_022145610.1,25101180,25109876
NW_022145610.1,25110849,25116355
NW_022145610.1,25126774,25128632
NW_022145610.1,25130956,25136403
NW_022145610.1,25138995,25143439
NW_022145610.1,25149166,25171004
NW_022145610.1,25172737,25181216
NW_022145610.1,25182880,25226205
NW_022145610.1,25294858,25299773
NW_022145610.1,25308113,25312142
NW_022145610.1,25314087,25319123
NW_022145610.1,25370930,25380459
NW_022145610.1,25394846,25398122
NW_022145610.1,25415028,25420966
NW_022145610.1,25427069,25455589
NW_022145610.1,25473244,25482647
NW_022145610.1,25507249,25551629
NW_022145610.1,25559329,25566438
NW_022145610.1,25567473,25590020
NW_022145610.1,25595298,25661568
NW_022145610.1,25669767,25672899
NW_022145610.1,25677420,25685499
NW_022145610.1,25686070,25690220
NW_022145610.1,25695926,25708806
NW_022145610.1,25711184,25719356
NW_022145610.1,25721198,25724949
NW_022145610.1,25727827,25749487
NW_022145610.1,25749848,25764242
NW_022145610.1,25783434,25798161
NW_022145610.1,25830385,25836602
NW_022145610.1,25838528,25841618
NW_022145610.1,25847767,25858807
NW_022145610.1,25876345,25888420
NW_022145610.1,25888671,25906400
NW_022145610.1,25911846,25924859
NW_022145610.1,25929379,25932094
NW_022145610.1,25932480,25933965
NW_022145610.1,25935565,25942375
NW_022145610.1,25946060,25973100
NW_022145610.1,25977830,25978930
NW_022145610.1,25992365,26011774
NW_022145610.1,26020487,26030322
NW_022145610.1,26039681,26049881
NW_022145610.1,26053380,26059107
NW_022145610.1,26082370,26091733
NW_022145610.1,26095610,26117930
NW_022145610.1,26119986,26140830
NW_022145610.1,26145709,26151433
NW_022145610.1,26161448,26168214
NW_022145610.1,26180943,26187920
NW_022145610.1,26239112,26276082
NW_022145610.1,26290899,26318598
NW_022145610.1,26391600,26448907
NW_022145610.1,26451266,26465290
NW_022145610.1,26547669,26557470
NW_022145610.1,26596001,26612817
NW_022145610.1,26620472,26629821
NW_022145610.1,26633659,26650033
NW_022145610.1,26686374,26688969
NW_022145610.1,26705475,26714438
NW_022145610.1,26734253,26745331
NW_022145610.1,26747201,26749604
NW_022145610.1,26758341,26759413
NW_022145610.1,26759433,26762511
NW_022145610.1,26821360,26838589
NW_022145610.1,26840788,26865671
NW_022145610.1,26929268,26937175
NW_022145610.1,26941642,26967328
NW_022145610.1,26973901,27040110
NW_022145610.1,27040670,27054030
NW_022145610.1,27092121,27104118
NW_022145610.1,27106738,27174088
NW_022145610.1,27262937,27284427
NW_022145610.1,27289928,27310419
NW_022145610.1,27317255,27318815
NW_022145610.1,27323738,27330293
NW_022145610.1,27334736,27342222
NW_022145610.1,27342611,27361835
NW_022145610.1,27363153,27371497
NW_022145610.1,27373482,27376511
NW_022145610.1,27382537,27388997
NW_022145610.1,27391300,27397885
NW_022145610.1,27416152,27425645
NW_022145610.1,27427235,27438504
NW_022145610.1,27452588,27467824
NW_022145610.1,27476381,27496355
NW_022145610.1,27501302,27523996
NW_022145610.1,27525068,27556860
NW_022145610.1,27558394,27564488
NW_022145610.1,27570204,27579788
NW_022145610.1,27583610,27607494
NW_022145610.1,27607716,27627178
NW_022145610.1,27633595,27668963
NW_022145610.1,27675153,27677317
NW_022145610.1,27712643,27719469
NW_022145610.1,27730632,27736518
NW_022145610.1,27740943,27766787
NW_022145610.1,27773785,27790919
NW_022145610.1,27802831,27837806
NW_022145610.1,27885467,27913183
NW_022145610.1,27919722,27941203
NW_022145610.1,27943904,27974532
NW_022145610.1,27976700,28003841
NW_022145610.1,28009748,28027602
NW_022145610.1,28029368,28049249
NW_022145610.1,28101621,28104390
NW_022145610.1,28112061,28158747
NW_022145610.1,28160295,28166783
NW_022145610.1,28166907,28176548
NW_022145610.1,28180711,28209937
NW_022145610.1,28219458,28250771
NW_022145610.1,28253667,28263345
NW_022145610.1,28263883,28266903
NW_022145610.1,28275419,28284352
NW_022145610.1,28296389,28310500
NW_022145610.1,28313338,28316466
NW_022145610.1,28318763,28332380
NW_022145610.1,28339742,28344152
NW_022145610.1,28345791,28364030
NW_022145610.1,28367135,28381635
NW_022145610.1,28390587,28452308
NW_022145610.1,28505478,28517064
NW_022145610.1,28578114,28586282
NW_022145610.1,28587226,28601803
NW_022145610.1,28605322,28609663
NW_022145610.1,28633874,28635359
NW_022145610.1,28726096,28729090
NW_022145610.1,28813005,28817353
NW_022145610.1,28831864,28833914
NW_022145610.1,28850205,28852086
NW_022145610.1,28866418,28879520
NW_022145610.1,28896783,28903322
NW_022145610.1,28910960,28921796
NW_022145610.1,28933671,28938476
NW_022145610.1,28969778,28973697
NW_022145610.1,29004305,29008602
NW_022145610.1,29018180,29020085
NW_022145610.1,29022753,29040077
NW_022145610.1,29056622,29062105
NW_022145610.1,29075866,29095815
NW_022145610.1,29189837,29194957
NW_022145610.1,29217491,29221250
NW_022145610.1,29242863,29253790
NW_022145610.1,29270003,29321821
NW_022145610.1,29428566,29432275
NW_022145610.1,29455063,29459238
NW_022145610.1,29478219,29496941
NW_022145610.1,29508920,29542469
NW_022145610.1,29561098,29576053
NW_022145610.1,29597459,29601787
NW_022145610.1,29612751,29614530
NW_022145610.1,29627832,29632407
NW_022145610.1,29668255,29672648
NW_022145610.1,29688812,29696235
NW_022145610.1,29709204,29711721
NW_022145610.1,29778880,29783388
NW_022145610.1,29842725,29847785
NW_022145610.1,29848314,29852626
NW_022145610.1,29856324,29861113
NW_022145610.1,29861653,29866205
NW_022145610.1,29879403,29892193
NW_022145610.1,29933190,29942050
NW_022145610.1,29947990,30015796
NW_022145610.1,30042107,30054246
NW_022145610.1,30063135,30084901
NW_022145610.1,30094963,30109492
NW_022145610.1,30121909,30124872
NW_022145610.1,30170957,30173641
NW_022145610.1,30175067,30238980
NW_022145610.1,30240535,30271856
NW_022145610.1,30273456,30280938
NW_022145610.1,30281394,30284967
NW_022145610.1,30417085,30460450
NW_022145610.1,30461491,30469837
NW_022145610.1,30473292,30479518
NW_022145610.1,30490620,30515932
NW_022145610.1,30596638,30602710
NW_022145610.1,30606042,30613562
NW_022145610.1,30614597,30680520
NW_022145610.1,30728362,30730610
NW_022145610.1,30745885,30776598
NW_022145610.1,30781476,30791934
NW_022145610.1,30802519,30823525
NW_022145610.1,30872549,30901920
NW_022145610.1,31016282,31085638
NW_022145610.1,31110402,31160371
NW_022145610.1,31161118,31165241
NW_022145610.1,31166602,31178627
NW_022145610.1,31186245,31230492
NW_022145610.1,31237097,31250439
NW_022145610.1,31320550,31335671
NW_022145610.1,31375104,31382340
NW_022145610.1,31386247,31393266
NW_022145610.1,31397229,31407712
NW_022145610.1,31413854,31426307
NW_022145610.1,31427667,31472152
NW_022145610.1,31476343,31488345
NW_022145610.1,31491914,31538606
NW_022145610.1,31543337,31550199
NW_022145610.1,31556749,31561834
NW_022145610.1,31562640,31574666
NW_022145610.1,31581590,31585302
NW_022145610.1,31588189,31598030
NW_022145610.1,31641121,31661124
NW_022145610.1,31717637,31723624
NW_022145610.1,31725842,31732266
NW_022145610.1,31745643,31754490
NW_022145610.1,31761712,31781739
NW_022145610.1,31782931,31850572
NW_022145610.1,31855511,31921525
NW_022145610.1,31923350,31931013
NW_022145610.1,31988103,31993782
NW_022145610.1,31997137,32004649
NW_022145610.1,32019431,32034200
NW_022145610.1,32081943,32091072
NW_022145610.1,32099155,32111383
NW_022145610.1,32114554,32140902
NW_022145610.1,32144358,32157775
NW_022145610.1,32217817,32222461
NW_022145610.1,32229210,32244032
NW_022145610.1,32257319,32262399
NW_022145610.1,32265329,32296818
NW_022145610.1,32301986,32307505
NW_022145610.1,32310213,32334235
NW_022145610.1,32358419,32363816
NW_022145610.1,32443246,32500886
NW_022145610.1,32520244,32568981
NW_022145610.1,32589048,32601387
NW_022145610.1,32609258,32629200
NW_022145610.1,32714011,32736028
NW_022145610.1,32749660,32766010
NW_022145610.1,32774214,32794590
NW_022145610.1,32806595,32834516
NW_022145610.1,32847378,32856986
NW_022145610.1,32862668,32910972
NW_022145610.1,32911085,32919399
NW_022145610.1,32924815,32930331
NW_022145610.1,32952731,33155613
NW_022145610.1,33161820,33167904
NW_022145610.1,33169165,33232873
NW_022145610.1,33233117,33235240
NW_022145610.1,33235695,33261447
NW_022145610.1,33311407,33318045
NW_022145610.1,33320025,33335704
NW_022145610.1,33343449,33347516
NW_022145610.1,33355124,33396213
NW_022145610.1,33401203,33425802
NW_022145610.1,33436920,33466150
NW_022145610.1,33469440,33476167
NW_022145610.1,33476212,33509731
NW_022145610.1,33520238,33540220
NW_022145610.1,33600377,33638178
NW_022145610.1,33690412,33707531
NW_022145610.1,33729042,33767917
NW_022145610.1,33801788,33803222
NW_022145610.1,33932188,33970711
NW_022145610.1,33980386,34010138
NW_022145610.1,34058403,34093174
NW_022145610.1,34097516,34109741
NW_022145610.1,34112211,34116475
NW_022145610.1,34123121,34156055
NW_022145610.1,34162202,34200629
NW_022145610.1,34208169,34239832
NW_022145610.1,34243235,34274112
NW_022145610.1,34282116,34298670
NW_022145610.1,34304894,34350931
NW_022145610.1,34365966,34368458
NW_022145610.1,34381516,34384297
NW_022145610.1,34410585,34435746
NW_022145610.1,34440362,34443344
NW_022145610.1,34445901,34448608
NW_022145610.1,34474539,34477768
NW_022145610.1,34606353,34680870
NW_022145610.1,34685201,34700972
NW_022145610.1,34737895,34772889
NW_022145610.1,34837104,34845142
NW_022145610.1,34869958,34907696
NW_022145610.1,34962683,34978953
NW_022145610.1,34993798,35002694
NW_022145610.1,35008216,35018768
NW_022145610.1,35020489,35024998
NW_022145610.1,35025844,35030543
NW_022145610.1,35055178,35059375
NW_022145610.1,35091623,35107630
NW_022145610.1,35108370,35122411
NW_022145610.1,35123840,35135345
NW_022145610.1,35141723,35234366
NW_022145610.1,35235855,35243627
NW_022145610.1,35244001,35254630
NW_022145610.1,35260601,35277754
NW_022145610.1,35282672,35308085
NW_022145610.1,35309973,35335027
NW_022145610.1,35339833,35364959
NW_022145610.1,35366385,35402428
NW_022145610.1,35404284,35417565
NW_022145610.1,35420746,35427679
NW_022145610.1,35432126,35436726
NW_022145610.1,35437460,35451466
NW_022145610.1,35487854,35554315
NW_022145610.1,35589501,35626326
NW_022145610.1,35626327,35638983
NW_022145610.1,35644195,35658001
NW_022145610.1,35667069,35693575
NW_022145610.1,35731125,35747550
NW_022145610.1,35748653,35780853
NW_022145610.1,35783757,35812387
NW_022145610.1,35818590,35830618
NW_022145610.1,35830919,35842412
NW_022145610.1,35844807,35852097
NW_022145610.1,35852296,35856823
NW_022145610.1,35857523,35908497
NW_022145611.1,75569,79026
NW_022145611.1,94030,110285
NW_022145611.1,115608,144111
NW_022145611.1,204562,268491
NW_022145611.1,276375,297760
NW_022145611.1,300875,305181
NW_022145611.1,331795,357838
NW_022145611.1,360844,367753
NW_022145611.1,369014,497420
NW_022145611.1,509719,635724
NW_022145611.1,778286,836320
NW_022145611.1,887418,890542
NW_022145611.1,957443,962908
NW_022145611.1,1108312,1115642
NW_022145611.1,1119100,1124989
NW_022145611.1,1423324,1437859
NW_022145611.1,1449235,1512871
NW_022145611.1,1519579,1523163
NW_022145611.1,1524912,1526240
NW_022145611.1,1593591,1608545
NW_022145611.1,1613299,1672058
NW_022145611.1,1673232,1719438
NW_022145611.1,1722002,1723652
NW_022145611.1,1731070,1732746
NW_022145611.1,1733067,1779092
NW_022145611.1,1782932,1791488
NW_022145611.1,1811173,1822383
NW_022145611.1,1860534,1882927
NW_022145611.1,1894362,1920736
NW_022145611.1,1931087,1943666
NW_022145611.1,1946834,1960241
NW_022145611.1,1976935,1982011
NW_022145611.1,2002310,2049619
NW_022145611.1,2056266,2065246
NW_022145611.1,2073484,2077849
NW_022145611.1,2098936,2110344
NW_022145611.1,2111038,2126062
NW_022145611.1,2126612,2131323
NW_022145611.1,2133296,2213621
NW_022145611.1,2250279,2255508
NW_022145611.1,2258781,2281130
NW_022145611.1,2332027,2337397
NW_022145611.1,2340194,2355356
NW_022145611.1,2359815,2492738
NW_022145611.1,2545479,2549482
NW_022145611.1,2600574,2622993
NW_022145611.1,2628983,2658186
NW_022145611.1,2664215,2744645
NW_022145611.1,2745535,2766907
NW_022145611.1,2784768,2792100
NW_022145611.1,2806984,2812191
NW_022145611.1,2821646,2842200
NW_022145611.1,2844287,2863302
NW_022145611.1,2883956,2906173
NW_022145611.1,2907564,2919005
NW_022145611.1,2919543,2940074
NW_022145611.1,2944737,2972719
NW_022145611.1,2979928,2984986
NW_022145611.1,2987082,3009207
NW_022145611.1,3014384,3037440
NW_022145611.1,3045848,3051787
NW_022145611.1,3053373,3057238
NW_022145611.1,3116639,3170969
NW_022145611.1,3176419,3206084
NW_022145611.1,3210083,3219903
NW_022145611.1,3277096,3299083
NW_022145611.1,3356812,3358701
NW_022145611.1,3363284,3368105
NW_022145611.1,3379451,3409021
NW_022145611.1,3412016,3427102
NW_022145611.1,3429101,3434419
NW_022145611.1,3437314,3478315
NW_022145611.1,3480353,3538436
NW_022145611.1,3546396,3568441
NW_022145611.1,3573280,3581611
NW_022145611.1,3583847,3586948
NW_022145611.1,3612588,3694135
NW_022145611.1,3704338,3720494
NW_022145611.1,3735431,3789472
NW_022145611.1,3818625,3829521
NW_022145611.1,3866093,3891334
NW_022145611.1,3900954,3939476
NW_022145611.1,3939896,3945217
NW_022145611.1,3967861,3988631
NW_022145611.1,3998012,4002816
NW_022145611.1,4007537,4010942
NW_022145611.1,4011642,4052625
NW_022145611.1,4078723,4084970
NW_022145611.1,4088268,4110112
NW_022145611.1,4125574,4157001
NW_022145611.1,4164657,4211847
NW_022145611.1,4261122,4265567
NW_022145611.1,4266106,4272646
NW_022145611.1,4275226,4279617
NW_022145611.1,4282483,4304160
NW_022145611.1,4314205,4320755
NW_022145611.1,4323673,4338520
NW_022145611.1,4349977,4371795
NW_022145611.1,4409430,4432379
NW_022145611.1,4436880,4450717
NW_022145611.1,4466343,4479925
NW_022145611.1,4484946,4512329
NW_022145611.1,4514172,4534411
NW_022145611.1,4537891,4595647
NW_022145611.1,4596928,4606531
NW_022145611.1,4702910,4717230
NW_022145611.1,4728904,4787680
NW_022145611.1,4792721,4802803
NW_022145611.1,4807124,4812651
NW_022145611.1,4816739,4835694
NW_022145611.1,4885723,4902908
NW_022145611.1,4906069,4911312
NW_022145611.1,4970072,5011680
NW_022145611.1,5011816,5018048
NW_022145611.1,5057311,5065492
NW_022145611.1,5074212,5115608
NW_022145611.1,5118068,5129622
NW_022145611.1,5131885,5135167
NW_022145611.1,5140016,5163996
NW_022145611.1,5164792,5170544
NW_022145611.1,5172200,5259185
NW_022145611.1,5264350,5285053
NW_022145611.1,5287276,5320102
NW_022145611.1,5329080,5338672
NW_022145611.1,5486515,5490729
NW_022145611.1,5507554,5509799
NW_022145611.1,5510861,5514318
NW_022145611.1,5515210,5518346
NW_022145611.1,5519421,5521876
NW_022145611.1,5531478,5532584
NW_022145611.1,5538375,5539566
NW_022145611.1,5542333,5570366
NW_022145611.1,5616760,5642394
NW_022145611.1,5647972,5652033
NW_022145611.1,5669412,5674307
NW_022145611.1,5675410,5679283
NW_022145611.1,5683485,5693072
NW_022145611.1,5698967,5770719
NW_022145611.1,5808324,5853544
NW_022145611.1,5856054,5865680
NW_022145611.1,5866076,5870189
NW_022145611.1,5874020,5884910
NW_022145611.1,5888970,5905723
NW_022145611.1,5905939,5948015
NW_022145611.1,5958739,5973310
NW_022145611.1,6003365,6021472
NW_022145611.1,6022537,6027124
NW_022145611.1,6039555,6060100
NW_022145611.1,6068510,6094934
NW_022145611.1,6097404,6125339
NW_022145611.1,6134359,6156224
NW_022145611.1,6183522,6187012
NW_022145611.1,6206242,6254071
NW_022145611.1,6254730,6296047
NW_022145611.1,6302495,6322339
NW_022145611.1,6337009,6382325
NW_022145611.1,6498774,6500169
NW_022145611.1,6509456,6539489
NW_022145611.1,6540555,6576436
NW_022145611.1,6584182,6599902
NW_022145611.1,6602752,6641403
NW_022145611.1,6645064,6666708
NW_022145611.1,6667986,6682875
NW_022145611.1,6684474,6688424
NW_022145611.1,6691005,6735461
NW_022145611.1,6753054,6756099
NW_022145611.1,6767147,6775664
NW_022145611.1,6776100,6779176
NW_022145611.1,6781285,6794990
NW_022145611.1,6800045,6807110
NW_022145611.1,6815382,6839232
NW_022145611.1,6856158,6859956
NW_022145611.1,6897427,6903236
NW_022145611.1,6907612,6921955
NW_022145611.1,6925860,6930638
NW_022145611.1,6933986,6947425
NW_022145611.1,6955954,6974668
NW_022145611.1,6989867,7004194
NW_022145611.1,7009875,7024761
NW_022145611.1,7027441,7048398
NW_022145611.1,7096597,7144766
NW_022145611.1,7146085,7175343
NW_022145611.1,7176242,7230340
NW_022145611.1,7246591,7274734
NW_022145611.1,7276425,7294809
NW_022145611.1,7295560,7296641
NW_022145611.1,7299370,7301864
NW_022145611.1,7304273,7314418
NW_022145611.1,7315768,7324976
NW_022145611.1,7328561,7329642
NW_022145611.1,7332637,7333718
NW_022145611.1,7334484,7352368
NW_022145611.1,7352711,7428830
NW_022145611.1,7440600,7450120
NW_022145611.1,7452446,7455484
NW_022145611.1,7459943,7476868
NW_022145611.1,7478108,7482350
NW_022145611.1,7486235,7509321
NW_022145611.1,7513934,7536212
NW_022145611.1,7536562,7563608
NW_022145611.1,7565924,7587106
NW_022145611.1,7589346,7613840
NW_022145611.1,7618535,7635783
NW_022145611.1,7638759,7651647
NW_022145611.1,7653263,7664392
NW_022145611.1,7671472,7723566
NW_022145611.1,7731776,7748119
NW_022145611.1,7753347,7759140
NW_022145611.1,7763971,7778861
NW_022145611.1,7783279,7797275
NW_022145611.1,7798297,7814372
NW_022145611.1,7817912,7819997
NW_022145611.1,7821685,7828009
NW_022145611.1,7830513,7851608
NW_022145611.1,7866818,7879354
NW_022145611.1,7883648,7906071
NW_022145611.1,7921565,7926413
NW_022145611.1,8005884,8010031
NW_022145611.1,8014201,8040261
NW_022145611.1,8047077,8077197
NW_022145611.1,8088375,8092293
NW_022145611.1,8123651,8149389
NW_022145611.1,8163941,8179498
NW_022145611.1,8219849,8222642
NW_022145611.1,8223256,8300443
NW_022145611.1,8309505,8312844
NW_022145611.1,8313962,8370473
NW_022145611.1,8396879,8441499
NW_022145611.1,8445869,8466029
NW_022145611.1,8468389,8495510
NW_022145611.1,8500675,8506376
NW_022145611.1,8506959,8523125
NW_022145611.1,8561993,8565617
NW_022145611.1,8577595,8612049
NW_022145611.1,8622107,8673398
NW_022145611.1,8713456,8720103
NW_022145611.1,8727098,8761705
NW_022145611.1,8777467,8778548
NW_022145611.1,8868471,8914606
NW_022145611.1,8933958,8937470
NW_022145611.1,8938993,8942240
NW_022145611.1,8942790,8946043
NW_022145611.1,8947185,9026819
NW_022145611.1,9028965,9048396
NW_022145611.1,9048477,9155897
NW_022145611.1,9160376,9173909
NW_022145611.1,9177681,9188840
NW_022145611.1,9190591,9200172
NW_022145611.1,9202542,9222919
NW_022145611.1,9227432,9313918
NW_022145611.1,9317902,9345942
NW_022145611.1,9346461,9351371
NW_022145611.1,9353847,9372159
NW_022145611.1,9481456,9497532
NW_022145611.1,9504568,9536070
NW_022145611.1,9548518,9552588
NW_022145611.1,9575291,9595074
NW_022145611.1,9597952,9605338
NW_022145611.1,9607509,9623775
NW_022145611.1,9629968,9631159
NW_022145611.1,9632243,9643294
NW_022145611.1,9646395,9702809
NW_022145611.1,9709104,9749097
NW_022145611.1,9750291,9756291
NW_022145611.1,9760669,9779955
NW_022145611.1,9783522,9792227
NW_022145611.1,9792365,9798300
NW_022145611.1,9863892,9889205
NW_022145611.1,9894634,9915543
NW_022145611.1,9928419,9948851
NW_022145611.1,9986421,10160602
NW_022145611.1,10180496,10195096
NW_022145611.1,10197280,10218651
NW_022145611.1,10282428,10341318
NW_022145611.1,10343320,10355619
NW_022145611.1,10359127,10360630
NW_022145611.1,10364990,10460661
NW_022145611.1,10461568,10479031
NW_022145611.1,10483079,10505660
NW_022145611.1,10508121,10524689
NW_022145611.1,10534601,10538919
NW_022145611.1,10545968,10566261
NW_022145611.1,10586148,10602573
NW_022145611.1,10607986,10621974
NW_022145611.1,10627951,10664817
NW_022145611.1,10672969,10680235
NW_022145611.1,10695292,10700989
NW_022145611.1,10710074,10718084
NW_022145611.1,10722843,10732681
NW_022145611.1,10758757,10789040
NW_022145611.1,10791319,10819744
NW_022145611.1,10877150,10901158
NW_022145611.1,11014283,11016816
NW_022145611.1,11024886,11033551
NW_022145611.1,11048401,11056107
NW_022145611.1,11057115,11065364
NW_022145611.1,11067221,11080436
NW_022145611.1,11091744,11109986
NW_022145611.1,11124691,11139747
NW_022145611.1,11147554,11163929
NW_022145611.1,11187379,11199460
NW_022145611.1,11208847,11214728
NW_022145611.1,11221555,11230990
NW_022145611.1,11235887,11247082
NW_022145611.1,11251624,11261317
NW_022145611.1,11266014,11288661
NW_022145611.1,11323778,11330886
NW_022145611.1,11336853,11340994
NW_022145611.1,11370955,11388780
NW_022145611.1,11391577,11420472
NW_022145611.1,11434662,11459993
NW_022145611.1,11683208,11699735
NW_022145611.1,11701053,11706406
NW_022145611.1,11709207,11763160
NW_022145611.1,11764230,11774319
NW_022145611.1,11777835,11783572
NW_022145611.1,11786161,11798420
NW_022145611.1,11800892,11834336
NW_022145611.1,11839342,11892941
NW_022145611.1,12022533,12037419
NW_022145611.1,12042840,12050229
NW_022145611.1,12063239,12143266
NW_022145611.1,12149294,12160016
NW_022145611.1,12164820,12173836
NW_022145611.1,12181830,12191481
NW_022145611.1,12192589,12199385
NW_022145611.1,12205179,12220357
NW_022145611.1,12220566,12243663
NW_022145611.1,12244118,12255789
NW_022145611.1,12265244,12299262
NW_022145611.1,12300481,12311871
NW_022145611.1,12313818,12325341
NW_022145611.1,12338143,12368163
NW_022145611.1,12369059,12389141
NW_022145611.1,12392134,12403125
NW_022145611.1,12417352,12424929
NW_022145611.1,12428371,12436649
NW_022145611.1,12439707,12449734
NW_022145611.1,12457054,12467998
NW_022145611.1,12471651,12505156
NW_022145611.1,12508084,12514889
NW_022145611.1,12516172,12524906
NW_022145611.1,12528287,12539562
NW_022145611.1,12556236,12559260
NW_022145611.1,12561485,12585784
NW_022145611.1,12590150,12607678
NW_022145611.1,12633725,12639092
NW_022145611.1,12656854,12717443
NW_022145611.1,12721077,12744725
NW_022145611.1,12746644,12776268
NW_022145611.1,12779033,12793406
NW_022145611.1,12799518,12821899
NW_022145611.1,12822028,12846008
NW_022145611.1,12846634,12906191
NW_022145611.1,12911230,12924415
NW_022145611.1,12928862,12949253
NW_022145611.1,12984333,12995866
NW_022145611.1,12995913,13018572
NW_022145611.1,13039436,13064279
NW_022145611.1,13075246,13102689
NW_022145611.1,13106713,13137465
NW_022145611.1,13138638,13176196
NW_022145611.1,13179821,13183610
NW_022145611.1,13187025,13189578
NW_022145611.1,13191305,13205494
NW_022145611.1,13212748,13249477
NW_022145611.1,13252637,13331082
NW_022145611.1,13331171,13355234
NW_022145611.1,13360834,13365253
NW_022145611.1,13373477,13389008
NW_022145611.1,13392382,13397605
NW_022145611.1,13399585,13431138
NW_022145611.1,13446288,13447479
NW_022145611.1,13451204,13457347
NW_022145611.1,13460519,13467356
NW_022145611.1,13472954,13485735
NW_022145611.1,13488525,13512051
NW_022145611.1,13518289,13541921
NW_022145611.1,13558004,13639774
NW_022145611.1,13649749,13681944
NW_022145611.1,13682079,13703583
NW_022145611.1,13703771,13711382
NW_022145611.1,13728403,13731572
NW_022145611.1,13757517,13759605
NW_022145611.1,13782164,13786517
NW_022145611.1,13790808,13822972
NW_022145611.1,13823134,13826697
NW_022145611.1,13875352,13879080
NW_022145611.1,13896936,13905028
NW_022145611.1,13906924,13928903
NW_022145611.1,13932721,13985712
NW_022145611.1,13991320,13996350
NW_022145611.1,13998735,14004001
NW_022145611.1,14007224,14027189
NW_022145611.1,14041070,14072486
NW_022145611.1,14089436,14122757
NW_022145611.1,14123072,14141679
NW_022145611.1,14142360,14154306
NW_022145611.1,14156135,14167140
NW_022145611.1,14168165,14174447
NW_022145611.1,14178334,14188711
NW_022145611.1,14193769,14203220
NW_022145611.1,14206794,14210532
NW_022145611.1,14217924,14228563
NW_022145611.1,14230119,14247539
NW_022145611.1,14254270,14273299
NW_022145611.1,14274215,14286130
NW_022145611.1,14291135,14319450
NW_022145611.1,14364878,14379404
NW_022145611.1,14380601,14405072
NW_022145611.1,14406538,14438973
NW_022145611.1,14443697,14460990
NW_022145611.1,14461131,14468528
NW_022145611.1,14488613,14490023
NW_022145611.1,14508099,14510187
NW_022145611.1,14520307,14521744
NW_022145611.1,14530511,14537269
NW_022145611.1,14538023,14560610
NW_022145611.1,14563349,14566493
NW_022145611.1,14569542,14626852
NW_022145611.1,14629924,14651600
NW_022145611.1,14654892,14709223
NW_022145611.1,14721497,14731414
NW_022145611.1,14733148,14738698
NW_022145611.1,14741425,14760377
NW_022145611.1,14765210,14800450
NW_022145611.1,14815146,14849207
NW_022145611.1,14849552,14868125
NW_022145611.1,14868325,14877262
NW_022145611.1,14882802,14890973
NW_022145611.1,14891387,14898499
NW_022145611.1,14899956,14909217
NW_022145611.1,14914436,14923312
NW_022145611.1,14929098,14931195
NW_022145611.1,14938451,14953780
NW_022145611.1,14955277,14981527
NW_022145611.1,14984328,14987517
NW_022145611.1,14987824,15005604
NW_022145611.1,15007823,15016729
NW_022145611.1,15022729,15049667
NW_022145611.1,15107561,15116595
NW_022145611.1,15125423,15132935
NW_022145611.1,15199753,15206217
NW_022145611.1,15217202,15264105
NW_022145611.1,15330305,15333456
NW_022145611.1,15376221,15407664
NW_022145611.1,15408770,15428732
NW_022145611.1,15431720,15449714
NW_022145611.1,15452580,15468916
NW_022145611.1,15475834,15484532
NW_022145611.1,15490975,15501865
NW_022145611.1,15504014,15511331
NW_022145611.1,15516781,15545224
NW_022145611.1,15557746,15559732
NW_022145611.1,15566652,15570803
NW_022145611.1,15579126,15584241
NW_022145611.1,15586442,15590012
NW_022145611.1,15594694,15599325
NW_022145611.1,15602271,15604207
NW_022145611.1,15612082,15622960
NW_022145611.1,15624629,15629388
NW_022145611.1,15632106,15635504
NW_022145611.1,15644601,15652182
NW_022145611.1,15654845,15657447
NW_022145611.1,15665178,15672016
NW_022145611.1,15673935,15681605
NW_022145611.1,15700108,15704120
NW_022145611.1,15707814,15711461
NW_022145611.1,15716709,15725692
NW_022145611.1,15730199,15739822
NW_022145611.1,15744285,15748286
NW_022145611.1,15750805,15782220
NW_022145611.1,15782878,15804986
NW_022145611.1,15865667,15869391
NW_022145611.1,15931630,15949718
NW_022145611.1,15952032,15957627
NW_022145611.1,15987769,16005348
NW_022145611.1,16005824,16013207
NW_022145611.1,16019610,16022388
NW_022145611.1,16023831,16037183
NW_022145611.1,16073666,16133870
NW_022145611.1,16152187,16186882
NW_022145611.1,16197530,16209811
NW_022145611.1,16211028,16221828
NW_022145611.1,16239673,16266426
NW_022145611.1,16271075,16272543
